generation;sosa;id;prenom;nom;sexe;source;nb_infos;nb_evenements;nb_sources;nb_parents;forme_parents;parents_mariage_date;parents_mariage_lieu;profession;sous_titre;titre_noblesse;note_titre_noblesse;nb_notes;nb_notes_longues;infos;nb_err;GeneanetSpider 1.0.13 08/09/2023 à 01:00
18;230461;@I00344@;Eleanor;di Solimella;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=eleanor&n=di+solimella;1;0;0;2;forme2;;"";"Mistress to Philip II";"";"Eleanor";"";1;0;"- surnom: Eleanor di Solimella Eleanora
- Mistress to Philip II
- titre: Eleanor";0;
18;230876;@I00345@;Conrad;von Sueva;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=conrad&n=von+sueva;0;0;0;2;forme2;;"";"";"";"";"";1;1;"";0;
18;230878;@I00348@;Federico;Hohenstaufen;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=federico&n=hohenstaufen;2;0;0;0;;;"";"";"";"";"";2;1;"- Né en 1259
- Décédé le 2 juin 1312, à l'âge de 53 ans";0;
19;463889;@I00352@;Mabilia;x;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=mabilia&n=x&oc=33374;0;0;0;2;forme2;;"";"";"";"";"";1;0;"";0;
19;463888;@I00354@;Oberto;Doria;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=oberto&n=doria&oc=2;1;0;0;2;forme2;;"";"";"";"";"";2;0;"- Décédé entre le 24 novembre 1254 et le 1er avril 1255";0;
19;463891;@I00355@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50554;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
19;463890;@I00356@;Diotisalvi;Casiccia;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=diotisalvi&n=casiccia;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
18;230879;@I00347@;Giovanna;Di Antiochia;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=giovanna&n=di+antiochia;2;0;0;2;forme2;;"";"";"";"";"";1;0;"- Née en 1274
- Décédée";0;
19;459806;@I00349@;Riccardo Tommaso;di Santa Sofia;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=riccardo+tommaso&n=di+santa+sofia;3;0;1;2;forme2;;"";"Nobile";"(Riccardo Tommaso di Santa Sofia nobile)";"";"";1;0;"- Né vers 1240
- Décédé
- Nobile";0;
19;459807;@I00350@;Maria;di Ragusa;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=maria&n=di+ragusa;3;0;1;2;forme2;;"";"Nobile";"";"Maria";"";1;0;"- surnom: Maria di Ragusa Marisa Surdo?
- Née en 1228
- Décédée
- Nobile
- titre: Maria
@todo Anomalies détectées sur Maria di Ragusa. Vérifier la source.";1;
19;459803;@I00351@;Beatrice;Vassallo;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=beatrice&n=vassallo;1;0;0;2;forme2;1305;"";"";"(Beatrice Vassallo dei Baroni di Bavuso)";"";"";3;1;"- Décédée vers 1305
@todo note 'Union avec Federigo d'Antiochia' de Beatrice Vassallo à analyser : 'Adresse: Palermo, Sicily Italy, Palermo, Sicily, Italy'";0;
19;459802;@I00353@;Federigo;d'Antiochia;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=federigo&n=d+antiochia;3;0;0;2;forme2;;"";"Conde de Loreto";"(Federigo d'Antiochia conte di Loreto)";"";"";3;1;"- Né en 1259
- Décédé le 22 juillet 1305, à l'âge de 46 ans
- Conde de Loreto
@todo note 'Union avec Beatrice Vassallo' de Federigo d'Antiochia à analyser : 'Adresse: Palermo, Sicily Italy, Palermo, Sicily, Italy'";0;
19;461464;@I00357@;Alfonso Fadrique;d'Aragona;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=alfonso+fadrique&n=d+aragona;3;0;1;2;forme2;1317;"";"Regent of the Catalan Duchy of Athens, Vicar General of the Duchy of Athens";"(Alfonso Fadrique d'Aragona count of Malta)";"";"";2;1;"- surnom: Alfonso Fadrique d'Aragona di Salona
- Né vers 1290
- Décédé en 1338, à l'âge d'environ 48 ans
- Regent of the Catalan Duchy of Athens, Vicar General of the Duchy of Athens";0;
19;460864;@I00358@;Jafar;bin Sa'id Kabid;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=jafar&n=bin+sa+id+kabid;2;0;0;2;forme2;;"";"";"";"Nobile Milite";"";1;1;"- Né en 1280
- Décédé
- titre: Nobile Milite";0;
19;461568;@I00359@;Xuerib;bin Sa'id;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=xuerib&n=bin+sa+id;2;0;0;2;forme2;;"";"";"";"Prince";"";1;0;"- Né vers 1240
- Décédé
- titre: Prince";0;
19;460865;@I00360@;Enrichetta;di Antochia;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=enrichetta&n=di+antochia;0;0;0;2;forme2;;"";"";"";"";"";1;1;"";0;
19;460866;@I00361@;Gerado;Di Chieti;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=gerado&n=di+chieti;4;0;0;2;forme2;;"";"Count of Chieti";"";"conte";"";3;1;"- Né en 1265
- Décédé en 1323, à l'âge de 58 ans
- Inhumé - Catania, Sicily, Italy -
- Count of Chieti
- titre: conte";0;
19;461457;@I00363@;Auremplasa;Gozzadini;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=auremplasa&n=gozzadini;0;0;0;2;forme2;;"";"";"";"";"";1;0;"";0;
19;461458;@I00366@;Januli;Gozzadini;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=januli&n=gozzadini;0;0;0;2;forme2;;"";"";"(Januli Gozzadini II)";"";"";1;1;"";0;
19;461459;@I00368@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50546;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
19;461569;@I00369@;Chusa;Calafat;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=chusa&n=calafat;0;0;0;0;;;"";"";"";"Nobile";"";1;0;"- titre: Nobile";0;
19;461465;@I00370@;Marulla;of Verona;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=marulla&n=of+verona;2;0;1;2;forme2;1317;"";"Lady of Caristo in Frankish Greece";"(Marulla of Verona lady of Karystos)";"";"";1;1;"- Décédée en 1326
- Lady of Caristo in Frankish Greece";0;
19;461771;@I00372@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50415;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
19;461769;@I00373@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50414;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
19;461768;@I00374@;x;Bell' Huomo (Bellomo);M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=x&n=bell+huomo+bellomo&oc=28188;0;0;0;2;forme2;;"";"";"";"";"";1;0;"";0;
19;483356;@I00362@;Nicolas;de la Porte de Foucherolles;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=nicolas&n=de+la+porte+de+foucherolles;0;0;0;2;forme2;;"";"";"(Nicolas de la Porte de Foucherolles I)";"";"";1;1;"";0;
19;461456;@I00364@;Jacopo;Barozzi;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=jacopo&n=barozzi;2;0;1;2;forme2;;"";"Signore di Satorin de Therasia 1296-1308";"(Jacopo Barozzi II)";"";"";1;0;"- Décédé en 1308
- Signore di Satorin de Therasia 1296-1308";0;
19;460868;@I00365@;Manfred;Hohenstaufen;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=manfred&n=hohenstaufen;3;0;1;2;forme2;2 juin 1259;"";"King of Sicily";"(Manfred Hohenstaufen king of Sicily)";"";"";4;3;"- surnom: Manfred Hohenstaufen von Hohenstaufen
- Né en 1232
- Décédé le 26 février 1266, à l'âge de 34 ans
- King of Sicily
@todo note 'Union avec Helena Angelina Doukaina' de Manfred Hohenstaufen à analyser : 'Adresse: Trani, Puglia Italy, Trani, Puglia, Italy'";0;
19;460870;@I00367@;Ricardo di Chieti;x;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=ricardo+di+chieti&n=x&oc=32898;2;0;0;2;forme2;;"";"";"(Ricardo di Chieti Ricardo di Chieti di Chieti)";"";"";2;1;"- Né en 1244
- Décédé en 1269, à l'âge de 25 ans";0;
19;460867;@I00371@;Giuditta;di Chiaromonte;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=giuditta&n=di+chiaromonte;4;0;0;2;forme2;;"";"Nobildonna";"";"Giuditta";"";1;1;"- surnom: Giuditta di Chiaromonte Judith
- Née en 1267 - Chiaromonte, Potenza, Basilicata, Italia -
- Décédée en 1339 - Catania, Sicily -, à l'âge de 72 ans
- Inhumée en 1339 - Catania, Sicily -
- Nobildonna
- titre: Giuditta";0;
19;461782;@I00376@;Oddone;di Brayda;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=oddone&n=di+brayda;0;0;0;0;;12 mai 1273;"";"";"(Oddone di Brayda signore di Moliterno)";"";"";1;0;"";0;
19;483357;@I00378@;Anna;di Chieti;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=anna&n=di+chieti&oc=2;0;0;0;0;;;"";"";"";"";"";1;1;"";0;
19;461770;@I00381@;Anselmo;Campolo;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=anselmo&n=campolo;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
19;461776;@I00375@;Filippo;Caracciolo Carafa;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=filippo&n=caracciolo+carafa;1;0;0;2;forme2;;"";"";"(Filippo Caracciolo Carafa signore di Ripalonga)";"";"";1;1;"- Décédé vers 1276";0;
19;483353;@I00377@;Sibilla;di Solimella;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=sibilla&n=di+solimella;2;0;1;2;forme2;;"";"";"";"";"";2;1;"- Née en 1273
- Décédée";0;
19;460871;@I00379@;Caterina;De Chiaromonte;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=caterina&n=de+chiaromonte;3;0;0;2;forme2;;"";"Nobildonna";"";"";"";1;1;"- Née en 1245 - Palermo, Sicily. Italy -
- Décédée en 1273 - Palermo, Sicily. Italy -, à l'âge de 28 ans
- Nobildonna";0;
19;460869;@I00380@;Helena Angelina;Doukaina;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=helena+angelina&n=doukaina;2;0;0;2;forme2;2 juin 1259;"";"";"";"Helena Angelina";"";3;2;"- surnom: Helena Angelina Doukaina Elena Angelo Comneno di
Epiro
- Née vers 1242 - Of, Ioannina, Greece -
- Décédée le 14 mars 1271, à l'âge d'environ 29 ans
- titre: Helena Angelina
@todo note 'Union avec Manfred Hohenstaufen' de Helena Angelina Doukaina à analyser : 'Adresse: Trani, Puglia Italy, Trani, Puglia, Italy'";0;
19;483345;@I00382@;Eleanor;of Anjou;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=eleanor&n=of+anjou;4;0;1;2;forme2;17 mai 1302;"Catania, Catania, Italy -,";"Princess of Achaea and Andravida, Queen consort of Sicily";"(Eleanor of Anjou queen consort of Sicily)";"";"";3;3;"- surnom: Eleanor of Anjou Eleonora di Napoli
- Née en août 1289
- Décédée le 9 août 1341 - Monasterio de San Nicola - Catania, Sicilia, Italy, à l'âge de 52 ans
- Inhumée le 19 août 1341
- Princess of Achaea and Andravida, Queen consort of Sicily
@todo Anomalies détectées sur Eleanor of Anjou. Vérifier la source.";1;
19;460923;@I00384@;Cecilia;d'Aragona;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=cecilia&n=d+aragona;0;0;1;2;forme2;;"";"";"";"suor";"";1;0;"- titre: suor";0;
19;460922;@I00385@;Siro;Di Solimella;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=siro&n=di+solimella;1;0;0;2;forme2;;"";"Baron of Gomerino";"";"";"";1;0;"- Baron of Gomerino";0;
20;919597;@I00386@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50739;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
19;462337;@I00388@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50548;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
20;966657;@I00389@;Aloisia;Leontino;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=aloisia&n=leontino;0;0;1;0;;;"";"";"";"Aloisia";"";2;1;"- surnom: Aloisia Leontino Luigga
- titre: Aloisia";0;
19;462336;@I00390@;Thumeu;Frendu;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=thumeu&n=frendu&oc=1;1;0;0;2;forme2;;"";"";"";"Nobile";"";1;0;"- Décédé vers 1320
- titre: Nobile
@todo Anomalies détectées sur Thumeu Frendu. Vérifier la source.";1;
19;461752;@I00383@;Konradin;von Sueva;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=konradin&n=von+sueva;1;0;0;2;forme2;;"";"";"Corradino /Sueva/";"";"";2;2;"- Décédé en 1269";0;
20;919596;@I00387@;Ugo;Lancia;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=ugo&n=lancia;1;0;0;2;forme2;;"";"";"(Ugo Lancia Ugone)";"";"";2;1;"- surnom: Ugo Lancia Ugone
- Décédé vers 1343
@todo Anomalies détectées sur Ugo Lancia. Vérifier la source.";1;
20;966656;@I00391@;Robert;of Anjou;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=robert&n=of+anjou&oc=1;0;0;1;2;forme2;;"";"";"Roberto d'Angiò";"";"";1;0;"";0;
20;923137;@I00393@;Yolanda;de Lorenzo;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=yolanda&n=de+lorenzo;0;0;0;2;forme2;;"";"";"";"";"";1;0;"";0;
20;966688;@I00392@;Pedro 'el Grande';de Aragón;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=pedro+el+grande&n=de+aragon;4;6;1;2;forme2;;"";"Unknown, Rey de Aragón, rey de Valencia (como Pedro I) y conde de Barcelona (como Pedro II)., King of Aragon and Valencia, and Count of Barcelona";"(Pedro 'el Grande' de Aragón III)";"";"";1;2;"- surnom: Pedro 'el Grande' de Aragón Pietro III di Aragona
- Né en 1239
- Décédé le 2 novembre 1285, à l'âge de 46 ans
- Inhumé - Monasterio De Santa Cruz -
- Unknown, Rey de Aragón, rey de Valencia (como Pedro I) y conde de Barcelona (como Pedro II)., King of Aragon and Valencia, and Count of Barcelona";0;
20;921728;@I00394@;Sa'id;Kabid;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=sa+id&n=kabid;2;0;0;2;forme2;;"";"";"";"Nobile";"";1;0;"- Né en 1255
- Décédé
- titre: Nobile";0;
20;923136;@I00395@;Sa'id;Kalbid;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=sa+id&n=kalbid;2;0;0;2;forme2;;"";"";"";"Prince";"";1;0;"- Né vers 1215
- Décédé vers 1239, à l'âge d'environ 24 ans
- titre: Prince";0;
20;927777;@I00396@;N;N;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=n&n=n&oc=21;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
20;927779;@I00399@;N;N;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=n&n=n&oc=22;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
20;927778;@I00400@;N;N;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=n&n=n&oc=23;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
20;919606;@I00401@;Vassallo;de Vassallo;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=vassallo&n=de+vassallo&oc=1;2;0;0;2;forme2;;"";"";"(Vassallo de Vassallo Baron of Bavuso)";"";"";1;1;"- Né vers 1269
- Décédé";0;
20;919612;@I00402@;Giovanni;di Santa Sofia;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=giovanni&n=di+santa+sofia&oc=2;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
20;919604;@I00397@;Conrad Caputo;Hohenstaufen de Antioquía;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=conrad+caputo&n=hohenstaufen+de+antioquia;3;0;0;2;forme2;avant 8 juillet 1258;"";"Conde de Loreto, de Alba, Celano, Laureto y Abruzzo";"(Conrad Caputo Hohenstaufen of Antioch)";"";"";1;1;"- surnom: Conrad Caputo Hohenstaufen de Antioquía Caputo
- Né en 1242
- Décédé en 1320, à l'âge de 78 ans
- Conde de Loreto, de Alba, Celano, Laureto y Abruzzo";0;
20;927776;@I00398@;Pietro;Doria;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=pietro&n=doria&oc=2;3;0;0;2;forme2;;"";"Capitano dei Crociati Genovesi all’assedio di Damietta nel 1219";"(Pietro Doria patrizio genovese)";"";"";1;0;"- Né vers 1184
- Décédé en 1224, à l'âge d'environ 40 ans
- Capitano dei Crociati Genovesi all’assedio di Damietta nel 1219";0;
20;923537;@I00403@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50566;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
20;922931;@I00406@;Agnes;de Cicon;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=agnes&n=de+cicon;0;0;1;2;forme2;1294;"";"";"(Agnes de Cicon triarch of Euboea)";"";"";1;1;"";0;
20;922917;@I00409@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50735;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
20;922916;@I00410@;Januli;Gozzandini;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=januli&n=gozzandini;0;0;0;2;forme2;;"";"";"(Januli Gozzandini II)";"";"";1;1;"";0;
20;922915;@I00413@;Matilde;de la Roche;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=matilde&n=de+la+roche;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
20;922914;@I00414@;Giovanni;Barozzi;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=giovanni&n=barozzi;0;0;0;0;;;"";"";"";"Duca di Candia";"";1;0;"- titre: Duca di Candia";0;
20;966712;@I00415@;Jean;de Foucherolles;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=jean&n=de+foucherolles;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
20;966713;@I00416@;NN;de la Porte;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=nn&n=de+la+porte;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
20;921729;@I00417@;Tomasa;bin Calafat;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=tomasa&n=bin+calafat;0;0;0;0;;;"";"";"";"Nobile";"";1;0;"- titre: Nobile";0;
20;923536;@I00404@;x;Bell' Huomo (Bellomo);M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=x&n=bell+huomo+bellomo&oc=33628;0;0;0;2;forme2;;"";"";"";"";"";1;0;"";0;
20;922930;@I00405@;Bonifacio;da Verona;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=bonifacio&n=da+verona;2;0;1;2;forme2;1294;"";"";"(Bonifacio da Verona triarch of Euboea)";"";"";1;1;"- Né vers 1270
- Décédé entre le 28 mars 1317 et le 8 mai 1318";0;
20;921734;@I00407@;Hughes III;de Chiaromonte;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=hughes+iii&n=de+chiaromonte;3;0;0;2;forme2;;"";"";"";"Hughes III";"";1;1;"- surnom: Hughes III de Chiaromonte Ugo
- Né en 1232 - Messina Sicilia Italia. -
- Décédé en 1274 - Messina Sicilia Italia. -, à l'âge de 42 ans
- Inhumé en 1274 - Messina Sicilia Italia. -
- titre: Hughes III";0;
20;921740;@I00408@;Riccardo;di Teate;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=riccardo&n=di+teate;3;0;1;2;forme2;;"";"Vicario imperiale";"(Riccardo di Teate count of Chieti)";"";"";2;2;"- Né en 1225
- Décédé le 26 mai 1249, à l'âge de 24 ans
- Vicario imperiale";0;
20;921736;@I00411@;Frederick Ruggero;Hohenstaufen;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=frederick+ruggero&n=hohenstaufen;4;0;1;2;forme2;;"";"King of Sicily from 1198, Germany from 1212, Italy and Holy Roman Emperor from 1220 and of Jerusalem from 1225";"";"Frederick Ruggero";"";4;3;"- surnom: Frederick Ruggero Hohenstaufen Frydrichas II
- Né le 26 décembre 1194
- Décédé le 13 décembre 1250 - Castel Fiorentino - Torremaggiore, Puglia, Italy, à l'âge de 55 ans
- Inhumé le 23 décembre 1250
- King of Sicily from 1198, Germany from 1212, Italy and Holy Roman Emperor from 1220 and of Jerusalem from 1225
- titre: Frederick Ruggero
@todo note 'Union avec Constance of Aragon' de Frederick Ruggero Hohenstaufen à analyser : 'Adresse: Messina, Sicily Italy, Messina, Sicily, Italy'";0;
20;922912;@I00412@;Andrea;Barozzi;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=andrea&n=barozzi;1;0;1;2;forme2;1262;"";"Signore di Santorin et de Therasia Reigned 1252-78";"(Andrea Barozzi I)";"";"";1;1;"- Signore di Santorin et de Therasia Reigned 1252-78";0;
20;919605;@I00418@;Beatrice;Lancia;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=beatrice&n=lancia;1;0;0;2;forme2;avant 8 juillet 1258;"";"";"(Beatrice Lancia da Messina)";"";"";2;1;"- Décédée après 1268";0;
20;921741;@I00424@;Leonora;Barrese;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=leonora&n=barrese&oc=1;2;0;0;2;forme2;;"";"";"(Leonora Barrese di Militello)";"";"";1;1;"- Née vers 1224
- Décédée";0;
20;922913;@I00426@;Cecilia;Falier;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=cecilia&n=falier;0;0;0;0;;1262;"";"";"";"";"";1;0;"";0;
20;919607;@I00427@;Eleanor;di Antioch;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=eleanor&n=di+antioch;2;0;0;0;;;"";"";"(Eleanor di Antioch dei Conti di Capizzi)";"";"";1;1;"- Née vers 1270
- Décédée";0;
20;919613;@I00428@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50740;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
20;921738;@I00419@;Michael II;Komnenos Doukas;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=michael+ii&n=komnenos+doukas;4;0;0;2;forme2;;"";"Деспот на Епир (1230-1268); извънбрачен син на Михаил I Комнин, Arcon av Epirus och Ätolien";"";"Michael II";"";1;1;"- surnom: Michael II Komnenos Doukas Micheal Komnenos Doukas
- Né en 1205 - Turkey -
- Décédé en 1271, à l'âge de 66 ans
- Inhumé - Despot Of Epirus -
- Деспот на Епир (1230-1268); извънбрачен син на Михаил I Комнин, Arcon av Epirus och Ätolien
- titre: Michael II";0;
20;966690;@I00420@;Charles "the Lame";of Anjou;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=charles+the+lame&n=of+anjou;5;6;1;2;forme2;1270;"Naples, Napoli, Campania, Italy -,";"Unknown, King of Naples and Sicily, titular King of Jerusalem, and Prince of Salerno, Roi de Naples, KING OF NAPLES AND SICILY, King of Naples, Kung av Neapel från 1285, and Prince of Salerno., неаполитански крал, Prince of Achaea and Andr";"";"Charles "the Lame"";"";1;1;"- surnom: Charles "the Lame" of Anjou The Lame
- Né le 1er janvier 1254
- Baptisé en 1285
- Décédé le 5 mai 1309, à l'âge de 55 ans
- Inhumé vers 1309 - Notre Dame de Nazareth, Aix en Provence -
- Unknown, King of Naples and Sicily, titular King of Jerusalem, and Prince of Salerno, Roi de Naples, KING OF NAPLES AND SICILY, King of Naples, Kung av Neapel från 1285, and Prince of Salerno., неаполитански крал, Prince of Achaea and Andr
- titre: Charles "the Lame"";0;
20;923552;@I00421@;Bartolomeo;Caracciolo Carafa;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=bartolomeo&n=caracciolo+carafa&oc=1;1;0;0;2;forme2;;"";"";"(Bartolomeo Caracciolo Carafa signore di Ripalonga)";"";"";1;1;"- Décédé vers 1220";0;
20;921742;@I00422@;Roberto I;de Chiaromonte;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=roberto+i&n=de+chiaromonte;3;0;0;2;forme2;;"";"";"(Roberto I de Chiaromonte signore de Chiaromonte)";"";"";1;1;"- Né en 1187 - Sicily Italy -
- Décédé en 1258 - Sicily Italy -, à l'âge de 71 ans
- Inhumé en 1258 - Sicily Italy -";0;
20;921735;@I00423@;Maria;di San Lorenzo;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=maria&n=di+san+lorenzo;3;0;0;2;forme2;;"";"";"";"Maria";"";1;1;"- surnom: Maria di San Lorenzo Born De Chiaramonte Di
- Née en 1234 - Messina Sicilia Italia. -
- Décédée en 1279 - Messina Sicilia Italia. -, à l'âge de 45 ans
- Inhumée en 1279 - Messina Sicilia Italia. -
- titre: Maria
@todo Anomalies détectées sur Maria di San Lorenzo. Vérifier la source.";1;
20;921737;@I00425@;Bianca;Lancia;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=bianca&n=lancia;3;0;0;2;forme2;;"";"Amante dell’Imperatore Federico II e madre di Re Manfredi, detta moglie di Federico II “in articulo mortis”.";"(Bianca Lancia d'Agliano)";"";"";1;1;"- surnom: Bianca Lancia Beatrice
- Née vers 1210
- Décédée vers 1246 - Gioia Del Colle, Taranto, Puglia, Italy -, à l'âge d'environ 36 ans
- Amante dell’Imperatore Federico II e madre di Re Manfredi, detta moglie di Federico II “in articulo mortis”.";0;
19;461759;@I00429@;Margherita;de Esculo;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=margherita&n=de+esculo;0;0;0;2;forme2;;"";"";"";"";"";1;0;"";0;
